ID,NetworkID,CircuitTypeID,Active,NoLongerUsed,NoLongerUsedDate,CutoverDate,OrderNumberID,OrderDate,DueDate,IEDate,DisconnectOrderDate,DisconnectDate,Node,Bandwidth,DLCI_VCI_EVC,VADI_School,VADI_Headend,CircuitID_School,CircuitID_Headend,Agg_Circuit,Router,T3_OC3,DisconnectOrder,Status,WANIPAddressHeadEnd,WANIPAddressSchool,AggSwitchIntsID,OrderNumber,CircuitVendorID
27116,1166,19,NULL,0,NULL,2011-07-27 00:00:00.000,NULL,2011-07-13 00:00:00.000,2011-07-19 00:00:00.000,2011-07-19 00:00:00.000,NULL,NULL,6,40,1716,32.LVXX.250252,32.LUXX.006614,32.KEGS.008803,32.KFGS.197193,19,1,NULL,,Active,10.253.211.17,10.253.211.18,6982,C0020745748,1
27680,1167,16,NULL,NULL,NULL,NULL,NULL,2012-08-21 16:01:24.893,NULL,NULL,NULL,NULL,6,0,110,32.LVXX.250396,32.LUXX.006231,32.KEGS.010185,32.KFGS.197192,18,2,NULL,NULL,Planned,10.253.213.49,10.253.213.50,7115,,1
27489,1167,16,NULL,NULL,NULL,NULL,NULL,2012-08-14 14:29:29.590,NULL,NULL,NULL,NULL,6,40,110,32.LVXX.250396,32.LUXX.006231,32.KEGS.010185,32.KFGS.197192,18,2,NULL,NULL,Planned,10.253.213.49,10.253.213.50,7115,,1
27868,1167,19,NULL,0,NULL,2012-09-06 00:00:00.000,NULL,2012-08-14 00:00:00.000,2012-09-06 00:00:00.000,2012-09-06 00:00:00.000,NULL,NULL,6,40,110,32.LVXX.250396,32.LUXX.006231,32.KEGS.010185,32.KFGS.197192,18,2,NULL,,Active,10.253.213.49,10.253.213.50,7115,C0020851421,1
27554,1167,16,NULL,NULL,NULL,NULL,NULL,2012-08-14 14:44:10.333,NULL,NULL,NULL,NULL,6,40,110,32.LVXX.250396,32.LUXX.006231,32.KEGS.010185,32.KFGS.197192,18,2,NULL,NULL,Planned,10.253.213.49,10.253.213.50,7115,,1
27614,1167,16,NULL,NULL,NULL,NULL,NULL,2012-08-14 14:45:12.080,NULL,NULL,NULL,NULL,6,40,110,32.LVXX.250396,32.LUXX.006231,32.KEGS.010185,32.KFGS.197192,18,2,NULL,NULL,Planned,10.253.213.49,10.253.213.50,7115,,1
27981,1168,19,NULL,0,NULL,2013-02-05 00:00:00.000,NULL,2013-01-17 00:00:00.000,2013-02-05 00:00:00.000,2013-02-05 00:00:00.000,NULL,NULL,6,40,1272,32.LVXX.250222,32.LUXX.006231,32.KEGS.008706,32.KFGS.197192,18,2,NULL,,Active,10.253.213.17,10.253.213.18,7107,C0020871568,1
27117,1169,19,NULL,0,NULL,2011-07-27 00:00:00.000,NULL,2011-07-13 00:00:00.000,2011-07-19 00:00:00.000,2011-07-19 00:00:00.000,NULL,NULL,6,40,202,32.LVXX.250307,32.LUXX.006231,32.KEGS.008854,32.KFGS.197192,18,2,NULL,,Active,10.253.213.21,10.253.213.22,7108,C0020745750,1
27372,1170,19,NULL,0,NULL,2012-06-20 00:00:00.000,0,2012-04-26 00:00:00.000,2012-06-12 00:00:00.000,2012-06-12 00:00:00.000,NULL,NULL,6,40,1601,32.LVXX.250934,32.LUXX.006231,32.KEGS.008855,32.KFGS.197192,18,2,NULL,,Active,10.253.213.25,10.253.213.26,7109,NULL,1
27118,1171,19,NULL,0,NULL,2011-07-27 00:00:00.000,NULL,2011-07-13 00:00:00.000,2011-07-19 00:00:00.000,2011-07-19 00:00:00.000,NULL,NULL,6,40,469,32.LVXX.002125,32.LUXX.001242,32.KEGS.001543,32.KFGS.000604,1,1,NULL,,Active,10.253.208.57,10.253.208.58,6857,C0020745749,1
25320,1172,19,1,NULL,NULL,2010-08-25 00:00:00.000,NULL,2010-03-18 00:00:00.000,2010-08-16 00:00:00.000,2010-08-16 00:00:00.000,NULL,NULL,6,40,1373,32.LVXX.250232,32.LUXX.006614,32.KEGS.008703,32.KFGS.197193,19,1,NULL,NULL,Active,10.253.211.45,10.253.211.46,6989,NULL,1
25323,1175,19,1,NULL,NULL,2010-12-16 00:00:00.000,NULL,2010-03-18 00:00:00.000,2010-09-17 00:00:00.000,2010-09-17 00:00:00.000,NULL,NULL,6,10,636,32.LVXX.250220,32.LUXX.006614,32.KEGS.008705,32.KFGS.197193,19,1,NULL,NULL,Active,10.253.211.49,10.253.211.50,6990,NULL,1
27616,1176,16,NULL,NULL,NULL,NULL,NULL,2012-08-14 14:45:12.110,NULL,NULL,NULL,NULL,6,40,2024,32.LVXX.002663,32.LUXX.001808,32.KEGS.001936,32.KFGS.000691,5,1,NULL,NULL,Planned,10.253.208.105,10.253.208.106,6868,,1
27682,1176,16,NULL,NULL,NULL,NULL,NULL,2012-08-21 16:01:24.977,NULL,NULL,NULL,NULL,6,0,2024,32.LVXX.002663,32.LUXX.001808,32.KEGS.001936,32.KFGS.000691,5,1,NULL,NULL,Planned,10.253.208.105,10.253.208.106,6868,,1
27556,1176,16,NULL,NULL,NULL,NULL,NULL,2012-08-14 14:44:10.363,NULL,NULL,NULL,NULL,6,40,2024,32.LVXX.002663,32.LUXX.001808,32.KEGS.001936,32.KFGS.000691,5,1,NULL,NULL,Planned,10.253.208.105,10.253.208.106,6868,,1
27896,1176,19,NULL,0,NULL,2012-09-14 00:00:00.000,NULL,2012-08-14 00:00:00.000,2012-09-14 00:00:00.000,2012-09-14 00:00:00.000,NULL,NULL,6,40,2024,32.LVXX.002663,32.LUXX.001808,32.KEGS.001936,32.KFGS.000691,5,1,NULL,,Active,10.253.208.105,10.253.208.106,6868,c0020852739,1
27491,1176,16,NULL,NULL,NULL,NULL,NULL,2012-08-14 14:29:29.673,NULL,NULL,NULL,NULL,6,40,2024,32.LVXX.002663,32.LUXX.001808,32.KEGS.001936,32.KFGS.000691,5,1,NULL,NULL,Planned,10.253.208.105,10.253.208.106,6868,,1
25325,1177,19,1,NULL,NULL,2010-08-09 00:00:00.000,NULL,2010-03-18 00:00:00.000,2010-08-04 00:00:00.000,2010-08-04 00:00:00.000,NULL,NULL,6,10,1310,32.LVXX.250237,32.LUXX.006231,32.KEGS.008586,32.KFGS.197192,18,2,NULL,NULL,Active,10.253.213.33,10.253.213.34,7111,NULL,1
25326,1178,19,1,NULL,NULL,2010-08-09 00:00:00.000,NULL,2010-03-18 00:00:00.000,2010-08-02 00:00:00.000,2010-08-02 00:00:00.000,NULL,NULL,6,10,1296,32.LVXX.250114,32.LUXX.006614,32.KEGS.008372,32.KFGS.197193,19,1,NULL,NULL,Active,10.253.211.41,10.253.211.42,6988,NULL,1
25999,1179,19,1,0,NULL,2011-02-01 00:00:00.000,0,2010-03-18 00:00:00.000,2010-10-20 00:00:00.000,2010-10-20 00:00:00.000,NULL,NULL,6,10,1559,32.LVXX.250140,32.LUXX.006613 ,32.KEGS.008592,32.KFGS.197194 ,20,2,NULL,,Active,10.253.215.41,10.253.215.42,7188,NULL,1
25996,1180,19,1,0,NULL,2011-02-02 00:00:00.000,0,2010-03-18 00:00:00.000,2010-11-05 00:00:00.000,2010-11-05 00:00:00.000,NULL,NULL,6,10,1782,32.LVXX.250173,32.LUXX.006613 ,32.KEGS.008373,32.KFGS.197194 ,20,2,NULL,,Active,10.253.215.45,10.253.215.46,7189,NULL,1
27557,1181,16,NULL,NULL,NULL,NULL,NULL,2012-08-14 14:44:10.380,NULL,NULL,NULL,NULL,6,40,1308,32.LVXX.250137,32.LUXX.006614,32.KEGS.008589,32.KFGS.197193,19,1,NULL,NULL,Planned,10.253.211.1,10.253.211.2,6978,,1
27492,1181,16,NULL,NULL,NULL,NULL,NULL,2012-08-14 14:29:29.713,NULL,NULL,NULL,NULL,6,40,1308,32.LVXX.250137,32.LUXX.006614,32.KEGS.008589,32.KFGS.197193,19,1,NULL,NULL,Planned,10.253.211.1,10.253.211.2,6978,,1
27683,1181,16,NULL,NULL,NULL,NULL,NULL,2012-08-21 16:01:25.017,NULL,NULL,NULL,NULL,6,0,1308,32.LVXX.250137,32.LUXX.006614,32.KEGS.008589,32.KFGS.197193,19,1,NULL,NULL,Planned,10.253.211.1,10.253.211.2,6978,,1
27869,1181,19,NULL,0,NULL,2012-09-06 00:00:00.000,NULL,2012-08-14 00:00:00.000,2012-09-06 00:00:00.000,2012-09-06 00:00:00.000,NULL,NULL,6,40,1308,32.LVXX.250137,32.LUXX.006614,32.KEGS.008589,32.KFGS.197193,19,1,NULL,,Active,10.253.211.1,10.253.211.2,6978,C0020851420,1
27617,1181,16,NULL,NULL,NULL,NULL,NULL,2012-08-14 14:45:12.130,NULL,NULL,NULL,NULL,6,40,1308,32.LVXX.250137,32.LUXX.006614,32.KEGS.008589,32.KFGS.197193,19,1,NULL,NULL,Planned,10.253.211.1,10.253.211.2,6978,,1
25993,1182,19,1,0,NULL,2010-02-23 00:00:00.000,0,2010-03-18 00:00:00.000,2010-10-25 00:00:00.000,2010-10-25 00:00:00.000,NULL,NULL,6,10,1721,32.LVXX.250186,32.LUXX.006614,32.KEGS.008590,32.KFGS.197193,19,1,NULL,,Active,10.253.211.5,10.253.211.6,6979,NULL,1
28346,1183,19,NULL,0,NULL,2013-09-03 00:00:00.000,NULL,2013-08-08 00:00:00.000,2013-09-03 00:00:00.000,2013-09-03 00:00:00.000,NULL,NULL,6,40,1311,32.LVXX.250201,32.LUXX.006614,32.KEGS.008587,32.KFGS.197193,19,1,NULL,,Active,10.253.211.9,10.253.211.10,6980,C0021007397,1
25332,1184,19,1,NULL,NULL,2009-09-30 00:00:00.000,NULL,2009-05-08 00:00:00.000,2009-08-24 00:00:00.000,2009-08-24 00:00:00.000,NULL,NULL,6,40,2588,32.LVXX.004844,32.LUXX.003111,32.KEGS.004358,32.KFGS196748,9,1,NULL,NULL,Active,10.253.208.149,10.253.208.150,6878,NULL,1
27684,1185,16,NULL,NULL,NULL,NULL,NULL,2012-08-21 16:01:25.057,NULL,NULL,NULL,NULL,6,0,1307,32.LVXX.250138,32.LUXX.006614,32.KEGS.008591,32.KFGS.197193,19,1,NULL,NULL,Planned,10.253.211.13,10.253.211.14,6981,,1
27870,1185,19,NULL,0,NULL,2012-09-06 00:00:00.000,NULL,2012-08-14 00:00:00.000,2012-09-06 00:00:00.000,2012-09-06 00:00:00.000,NULL,NULL,6,40,1307,32.LVXX.250138,32.LUXX.006614,32.KEGS.008591,32.KFGS.197193,19,1,NULL,,Active,10.253.211.13,10.253.211.14,6981,C0020851409,1
27493,1185,16,NULL,NULL,NULL,NULL,NULL,2012-08-14 14:29:29.757,NULL,NULL,NULL,NULL,6,40,1307,32.LVXX.250138,32.LUXX.006614,32.KEGS.008591,32.KFGS.197193,19,1,NULL,NULL,Planned,10.253.211.13,10.253.211.14,6981,,1
27416,1186,19,NULL,0,NULL,2012-07-27 00:00:00.000,NULL,2012-04-26 00:00:00.000,2012-07-20 00:00:00.000,2012-07-20 00:00:00.000,NULL,NULL,6,40,1550,32.LVXX.250069,32.LUXX.006613 ,32.KEGS.008313,32.KFGS.197194 ,20,2,NULL,,Active,10.253.215.49,10.253.215.50,7190,,1
27119,1187,19,NULL,0,NULL,2011-07-27 00:00:00.000,NULL,2011-07-13 00:00:00.000,2011-07-19 00:00:00.000,2011-07-19 00:00:00.000,NULL,NULL,6,40,1727,32.LVXX.250139,32.LUXX.006613,32.KEGS.008593,32.KFGS.197194,20,2,NULL,,Active,10.253.215.53,10.253.215.54,7191,C0020745776,1
27120,1188,19,NULL,0,NULL,2011-07-27 00:00:00.000,NULL,2011-07-13 00:00:00.000,2011-07-19 00:00:00.000,2011-07-19 00:00:00.000,NULL,NULL,6,40,474,32.LVXX.002084,32.LUXX.001243,32.KEGS.001548,32.KFGS.000605,2,2,NULL,,Active,10.253.212.13,10.253.212.14,7046,C0020745767,1
27121,1189,19,NULL,0,NULL,2011-07-27 00:00:00.000,NULL,2011-07-13 00:00:00.000,2011-07-19 00:00:00.000,2011-07-19 00:00:00.000,NULL,NULL,6,40,543,32.LVXX.250395,32.LUXX.006231,32.KEGS.010184,32.KFGS.197192,18,2,NULL,,Active,10.253.213.53,10.253.213.54,7116,C0020745774,1
28136,1190,19,NULL,0,NULL,2013-11-25 00:00:00.000,NULL,2013-03-22 00:00:00.000,2013-11-14 00:00:00.000,2013-11-14 00:00:00.000,NULL,NULL,6,20,215,KQGN989110-ATI    ,KRGN988626-ATI,32KEGS020920NY,32KFGS200442NY ,102,2,,,Active,10.254.86.57,10.254.86.58,3874,,2
25339,1191,19,1,NULL,NULL,2007-08-28 00:00:00.000,NULL,2007-04-16 00:00:00.000,2007-08-02 00:00:00.000,2007-08-02 00:00:00.000,NULL,NULL,6,10,507,32.LVXX.001748,32.LUXX.001243,32.KEGS.001549,32.KFGS.000605,2,2,NULL,NULL,Active,10.253.212.29,10.253.212.30,7050,NULL,1
27618,1192,16,NULL,NULL,NULL,NULL,NULL,2012-08-14 14:45:12.153,NULL,NULL,NULL,NULL,6,40,2174,32.LVXX.002666,32.LUXX.001808,32.KEGS.001943,32.KFGS.000691,5,1,NULL,NULL,Planned,10.253.208.113,10.253.208.114,6870,,1
27685,1192,16,NULL,NULL,NULL,NULL,NULL,2012-08-21 16:01:25.097,NULL,NULL,NULL,NULL,6,0,2174,32.LVXX.002666,32.LUXX.001808,32.KEGS.001943,32.KFGS.000691,5,1,NULL,NULL,Planned,10.253.208.113,10.253.208.114,6870,,1
27494,1192,16,NULL,NULL,NULL,NULL,NULL,2012-08-14 14:29:29.797,NULL,NULL,NULL,NULL,6,40,2174,32.LVXX.002666,32.LUXX.001808,32.KEGS.001943,32.KFGS.000691,5,1,NULL,NULL,Planned,10.253.208.113,10.253.208.114,6870,,1
27871,1192,19,NULL,0,NULL,2012-09-06 00:00:00.000,NULL,2012-08-14 00:00:00.000,2012-09-06 00:00:00.000,2012-09-06 00:00:00.000,NULL,NULL,6,40,2174,32.LVXX.002666,32.LUXX.001808,32.KEGS.001943,32.KFGS.000691,5,1,NULL,,Active,10.253.208.113,10.253.208.114,6870,C0020851419,1
27558,1192,16,NULL,NULL,NULL,NULL,NULL,2012-08-14 14:44:10.423,NULL,NULL,NULL,NULL,6,40,2174,32.LVXX.002666,32.LUXX.001808,32.KEGS.001943,32.KFGS.000691,5,1,NULL,NULL,Planned,10.253.208.113,10.253.208.114,6870,,1
25341,1193,19,1,NULL,NULL,2008-07-17 00:00:00.000,NULL,2007-09-20 00:00:00.000,2008-01-25 00:00:00.000,2008-01-25 00:00:00.000,NULL,NULL,6,10,2074,32.LVXX.002592,32.LUXX.001243,32.KEGS.001933,32.KFGS.000605,2,2,NULL,NULL,Active,10.253.212.49,10.253.212.50,7055,NULL,1
27619,1194,16,NULL,NULL,NULL,NULL,NULL,2012-08-14 14:45:12.170,NULL,NULL,NULL,NULL,6,40,1764,32.LVXX.250047,32.LUXX.575042,32.KEGS.007412,32.KFGS.197262,16,2,NULL,NULL,Planned,10.253.214.233,10.253.214.234,7173,,1
27559,1194,16,NULL,NULL,NULL,NULL,NULL,2012-08-14 14:44:10.437,NULL,NULL,NULL,NULL,6,40,1764,32.LVXX.250047,32.LUXX.575042,32.KEGS.007412,32.KFGS.197262,16,2,NULL,NULL,Planned,10.253.214.233,10.253.214.234,7173,,1
27872,1194,19,NULL,0,NULL,2012-09-06 00:00:00.000,NULL,2012-08-14 00:00:00.000,2012-09-06 00:00:00.000,2012-09-06 00:00:00.000,NULL,NULL,6,40,1764,32.LVXX.250047,32.LUXX.575042,32.KEGS.007412,32.KFGS.197262,16,2,NULL,,Active,10.253.214.233,10.253.214.234,7173,C0020851418,1
27495,1194,16,NULL,NULL,NULL,NULL,NULL,2012-08-14 14:29:29.837,NULL,NULL,NULL,NULL,6,40,1764,32.LVXX.250047,32.LUXX.575042,32.KEGS.007412,32.KFGS.197262,16,2,NULL,NULL,Planned,10.253.214.233,10.253.214.234,7173,,1
27686,1194,16,NULL,NULL,NULL,NULL,NULL,2012-08-21 16:01:25.137,NULL,NULL,NULL,NULL,6,0,1764,32.LVXX.250047,32.LUXX.575042,32.KEGS.007412,32.KFGS.197262,16,2,NULL,NULL,Planned,10.253.214.233,10.253.214.234,7173,,1
27687,1195,16,NULL,NULL,NULL,NULL,NULL,2012-08-21 16:01:25.177,NULL,NULL,NULL,NULL,6,0,2072,32.LVXX.002665,32.LUXX.001808,32.KEGS.001932,32.KFGS.000691,5,1,NULL,NULL,Planned,10.253.208.117,10.253.208.118,6871,,1
27496,1195,16,NULL,NULL,NULL,NULL,NULL,2012-08-14 14:29:29.880,NULL,NULL,NULL,NULL,6,40,2072,32.LVXX.002665,32.LUXX.001808,32.KEGS.001932,32.KFGS.000691,5,1,NULL,NULL,Planned,10.253.208.117,10.253.208.118,6871,,1
27560,1195,16,NULL,NULL,NULL,NULL,NULL,2012-08-14 14:44:10.453,NULL,NULL,NULL,NULL,6,40,2072,32.LVXX.002665,32.LUXX.001808,32.KEGS.001932,32.KFGS.000691,5,1,NULL,NULL,Planned,10.253.208.117,10.253.208.118,6871,,1
27873,1195,19,NULL,0,NULL,2012-09-06 00:00:00.000,NULL,2012-08-14 00:00:00.000,2012-09-06 00:00:00.000,2012-09-06 00:00:00.000,NULL,NULL,6,40,2072,32.LVXX.002665,32.LUXX.001808,32.KEGS.001932,32.KFGS.000691,5,1,NULL,,Active,10.253.208.117,10.253.208.118,6871,C0020851422,1
27620,1195,16,NULL,NULL,NULL,NULL,NULL,2012-08-14 14:45:12.187,NULL,NULL,NULL,NULL,6,40,2072,32.LVXX.002665,32.LUXX.001808,32.KEGS.001932,32.KFGS.000691,5,1,NULL,NULL,Planned,10.253.208.117,10.253.208.118,6871,,1
27996,1196,19,NULL,0,NULL,2011-07-27 00:00:00.000,NULL,2011-07-13 00:00:00.000,2011-07-19 00:00:00.000,2011-07-19 00:00:00.000,NULL,NULL,6,40,1720,32.LVXX.250238,32.LUXX.006613 ,32.KEGS.008374,32.KFGS.197194 ,20,2,NULL,,Active,10.253.215.5,10.253.215.6,7179,C0020745775,1
26907,1197,19,NULL,0,NULL,2011-05-05 00:00:00.000,0,2011-04-25 00:00:00.000,2011-04-25 00:00:00.000,2011-04-25 00:00:00.000,NULL,NULL,1,10,2002,32.LVXX.002716,32.LUXX.001831,32.KEGS.002028,32.KFGS.000696,8,2,NULL,,Active,10.253.54.93,10.253.54.94,7944,NULL,1
26311,1198,19,NULL,0,NULL,2013-04-22 00:00:00.000,NULL,2011-09-21 00:00:00.000,2013-04-12 00:00:00.000,2013-04-12 00:00:00.000,NULL,NULL,1,10, 2412,32.LVXX.250713,32.LUXX.006433,32.KEGS.014548,32.KFGS.197196,26,2,NULL,,Active,10.253.53.177,10.253.53.178,7904,,1
26312,1199,19,NULL,0,NULL,NULL,0,2013-05-01 00:00:00.000,NULL,NULL,NULL,NULL,1,10,,,32.LUXX.006433,,32.KFGS.197196,26,2,NULL,,Ordered,10.253.53.181,10.253.53.182,7905,,1
28194,1199,19,NULL,0,NULL,2014-01-07 00:00:00.000,NULL,2013-03-31 00:00:00.000,2013-12-23 00:00:00.000,2013-12-23 00:00:00.000,NULL,NULL,1,20,217,KQGN984456 ,KRGN984426,32KEGS021070NY,32KFGS200400NY ,102,2,,,Active,10.254.6.65,10.254.6.66,8078,,2
25366,1200,19,1,NULL,NULL,2010-09-07 00:00:00.000,NULL,2010-04-01 00:00:00.000,2010-09-02 00:00:00.000,2010-09-02 00:00:00.000,NULL,NULL,2,40,1550,32.LVXX.250329,32.LUXX.006192,32.KEGS.009183,32.KFGS.197204,13,1,NULL,NULL,Active,10.253.80.197,10.253.80.198,4955,NULL,1
25367,1201,19,1,NULL,NULL,2010-09-03 00:00:00.000,NULL,2010-03-18 00:00:00.000,2010-08-16 00:00:00.000,2010-08-16 00:00:00.000,NULL,NULL,5,10,1517,32.LVXX.250241,32.LUXX.006552,32.KEGS.008770,32.KFGS.197209,11,1,NULL,NULL,Active,10.253.178.157,10.253.178.158,6645,NULL,1
26315,1202,19,NULL,0,NULL,2013-11-20 00:00:00.000,NULL,2013-03-26 00:00:00.000,2013-11-15 00:00:00.000,2013-11-15 00:00:00.000,NULL,NULL,6,10,1126,32.LVXX.251182,32.LUXX.575042,32.KEGS.021727,32.KFGS.197262,16,2,NULL,,Active,10.253.214.237,10.253.214.238,7174,,1
26316,1203,19,NULL,0,NULL,NULL,NULL,2012-07-23 00:00:00.000,NULL,NULL,NULL,NULL,6,10,,,32.LUXX.575042,,32.KFGS.197262,16,2,NULL,,Ordered,10.253.214.241,10.253.214.242,3872,,1
28244,1203,19,NULL,0,NULL,2014-01-16 00:00:00.000,NULL,2013-02-15 00:00:00.000,2014-01-10 00:00:00.000,2014-01-10 00:00:00.000,NULL,NULL,6,20,301,KQGN987748-ATI,KRGN988645-ATI,32KEGS021395NY,32KFGS200444NY,103,1,,,Active,10.254.80.133,10.254.80.134,3494,,2
25370,1204,19,1,NULL,NULL,2007-09-07 00:00:00.000,NULL,2007-04-16 00:00:00.000,2007-08-27 00:00:00.000,2007-08-27 00:00:00.000,NULL,NULL,6,10,570,32.LVXX.002117,32.LUXX.001243,32.KEGS.001525,32.KFGS.000605,2,2,NULL,NULL,Active,10.253.212.17,10.253.212.18,7047,NULL,1
28250,1205,19,NULL,0,NULL,2014-02-04 00:00:00.000,NULL,2013-02-15 00:00:00.000,2014-01-31 00:00:00.000,2014-01-31 00:00:00.000,NULL,NULL,6,20,313,KQGN988534-ATI    ,KRGN988645 ,32KEGS021552NY,32KFGS200444NY ,103,1,,,Active,10.254.80.177,10.254.80.178,3505,,2
26424,1205,19,NULL,0,NULL,NULL,0,2012-07-23 00:00:00.000,NULL,NULL,NULL,NULL,6,10,,,32.LUXX.575042,,32.KFGS.197262,16,2,NULL,,Ordered,10.253.214.245,10.253.214.246,3873,,1
27123,1206,19,NULL,0,NULL,2011-07-27 00:00:00.000,NULL,2011-07-13 00:00:00.000,2011-07-19 00:00:00.000,2011-07-19 00:00:00.000,NULL,NULL,6,40,1284,32.LVXX.250198,32.LUXX.006231,32.KEGS.008369,32.KFGS.197192,18,2,NULL,,Active,10.253.213.9,10.253.213.10,7105,C0020745773,1
27993,1222,19,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,40,1261,32.LVXX.005479,32.LUXX.002695,32.KEGS.005212,32.KFGS.196509,,2,NULL,,Active,10.253.84.105,10.253.84.106,7423,,1
27992,1223,19,NULL,0,NULL,2010-10-06 00:00:00.000,NULL,2009-10-14 00:00:00.000,2010-06-25 00:00:00.000,2010-06-25 00:00:00.000,NULL,NULL,2,40,2892,32.LVXX.005478,32.LUXX.002695,32.KEGS.005211,32.KFGS.196509,6,2,NULL,,Active,10.253.84.117,10.253.84.118,7426,,1
27991,1224,19,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6,40,2721,32.LVXX.005465,32.LUXX.003111,32.KEGS.005210,32.KFGS.196748,,1,NULL,,Active,10.253.208.157,10.253.208.158,6880,,1
28032,1225,19,NULL,0,NULL,2013-02-25 00:00:00.000,NULL,2013-01-30 00:00:00.000,2013-02-25 00:00:00.000,2013-02-25 00:00:00.000,NULL,NULL,6,40,2417,32.LVXX.004239,32.LVXX.004239,32.KEGS.003112,32.KEGS.003112,8,2,NULL,,Active,10.253.214.85,10.253.214.86,7138,C0020871906,1
27997,1226,19,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,5,40,3021,32LVXX004465,32.LUXX.003044,32KEGS003421,32.KFGS.196683,,2,NULL,,Active,10.253.180.65,10.253.180.66,6718,,1
27994,1227,19,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,40,2734,32.LVXX.005480,32.LUXX.002984,32.KEGS.005209,32.KFGS.196637,,1,NULL,,Active,10.253.144.85,10.253.144.86,6259,,1
27958,1228,19,NULL,0,NULL,2013-01-09 00:00:00.000,NULL,2013-01-04 00:00:00.000,2013-01-09 00:00:00.000,2013-01-09 00:00:00.000,NULL,NULL,1,40,2352,32.LVXX.003660,32.LUXX.001830,32KEGS.002733,32.KFGS.000716,9,1,NULL,,Active,10.253.48.137,10.253.48.138,7604,c0020865825,1
27235,1229,19,NULL,0,NULL,2010-06-03 00:00:00.000,0,2009-10-14 00:00:00.000,2010-05-13 00:00:00.000,2010-05-13 00:00:00.000,NULL,NULL,1,40,2801,32.LVXX.006657,32.LUXX.003608,32.KEGS.005206,32.KFGS.197034,15,1,NULL,,Active,10.253.50.193,10.253.50.194,7707,NULL,1
27988,1230,19,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,40,2740,32.LVXX.006076,32.LUXX.003609,32.KEGS.005208,32.KFGS.197035,,1,NULL,,Active,,10.253.49.2,7572,,1
27995,1231,19,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,40,2677,32.LVXX.005489,32.LUXX.003608,32.KEGS.005207,32.KFGS.197034,,1,NULL,,Active,10.253.50.197,10.253.50.198,7708,,1
25349,1234,19,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,10,,,,,,NULL,,NULL,NULL,Active,NULL,10.253.48.150,NULL,NULL,1
25350,1235,19,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,10,,,,,,NULL,,NULL,NULL,Active,NULL,10.253.48.154,NULL,NULL,1
25357,1236,19,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6,10,,,,,,NULL,,NULL,NULL,Active,NULL,10.253.21.90,NULL,NULL,1
28106,1237,19,NULL,0,NULL,2014-04-11 00:00:00.000,NULL,2013-03-22 00:00:00.000,2014-03-25 00:00:00.000,2014-03-25 00:00:00.000,NULL,NULL,1,20,510,KQGN989018-ATI    ,KRGN985329-ATI,32KEGS021704NY,32KFGS200410NY,105,1,,,Active,10.254.1.37,10.254.1.38,660,,2
24628,1238,14,1,NULL,NULL,NULL,NULL,2007-02-02 00:00:00.000,NULL,NULL,NULL,NULL,1,1.5,916,,10QIXQ18477NY,,32HFGS630465NY,9,1,9,NULL,Active,10.253.40.61,10.253.40.62,NULL,,1
25110,1239,19,1,NULL,NULL,2009-03-10 00:00:00.000,NULL,2008-02-21 00:00:00.000,2008-08-08 00:00:00.000,2008-08-08 00:00:00.000,NULL,NULL,5,10,3002,32.LVXX.003354,32.LUXX.001383,32.KEGS.002371,32.KFGS.000637,2,2,NULL,NULL,Active,10.253.180.45,10.253.180.46,6714,NULL,1
25976,1240,19,1,NULL,NULL,NULL,NULL,2007-04-16 00:00:00.000,2007-07-18 00:00:00.000,2007-09-06 00:00:00.000,NULL,NULL,6,10,428,32.LVXX.001746,32.LUXX.001243,32.KEGS.001532,32.KFGS.000605,2,2,NULL,NULL,Active,10.253.212.9,10.253.212.10,3715,,1
25361,1241,19,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6,10,,,,,,NULL,,NULL,NULL,Active,NULL,10.253.212.94,NULL,NULL,1
25351,1242,19,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,10,,,,,,NULL,,NULL,NULL,Active,NULL,10.253.80.86,NULL,NULL,1
25353,1243,19,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,1.5,,,,,,NULL,,NULL,NULL,Active,NULL,10.253.80.90,NULL,NULL,1
25354,1244,19,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,10,,,,,,NULL,,NULL,NULL,Active,NULL,10.253.80.94,NULL,NULL,1
25355,1245,19,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,10,,,,,,NULL,,NULL,NULL,Active,NULL,10.253.80.98,NULL,NULL,1
